"Name","Version","PSComputerName"
"Education Software 2013 December Update","11.4.120.0","STF134070"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF134070"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134070"
"Google Chrome","107.0.5304.88","STF134070"
"Microsoft Silverlight","5.1.50428.0","STF134070"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF134070"
"Configuration Manager Client","5.00.9058.1000","STF134070"
"Curriculum Surveyor Administrator","2.65.3","STF134070"
"ProSolutionTraining","13.0.0","STF134070"
"Microsoft Policy Platform","68.1.1010.0","STF134070"
"DameWare Mini Remote Control Service","12.2.2.12","STF134070"
"SMART Common Files","11.5.159.0","STF134070"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF134130"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF134130"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134130"
"ProMonitor Administration Utility","7.0.0","STF134130"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STF134130"
"ProMetrix","18.2.1","STF134130"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STF134130"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF134130"
"ProGeneral","19.4.0","STF134130"
"ProMonitor Training Administration Utility","7.0.0","STF134130"
"PSI In-application Plugin","1.0.267","STF134130"
"ProSolution","13.0.0","STF134130"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF134130"
"ProVerify","18.1.0","STF134130"
"Microsoft Edge","107.0.1418.35","STF134130"
"ProResource","1.0.0","STF134130"
"Windows Firewall Configuration Provider","1.2.3412.0","STF134130"
"WithSecure? Elements Agent","4.38.440.0","STF134130"
"Rainbow (msi package installation)","1.73.1.0","STF134130"
"ProAchieve","19.4.0","STF134130"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF134130"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF134130"
"ProPortal Administration Utility","1.1.0","STF134130"
"SMART Notebook","11.4.564.0","STF134130"
"ProPortal Training Administration Utility","1.1.0","STF134130"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STF134130"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STF134130"
"ProObserve","18.1.1","STF134130"
"ProSAR","19.1.1","STF134130"
"Teams Machine-Wide Installer","1.4.0.26376","STF134130"
"ProEngage","19.1.3","STF134130"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF134130"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STF134130"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF134130"
"Education Software 2013 December Update","11.4.120.0","STF134130"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF134130"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134130"
"Google Chrome","107.0.5304.106","STF134130"
"Microsoft Silverlight","5.1.50428.0","STF134130"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF134130"
"Configuration Manager Client","5.00.9058.1000","STF134130"
"Curriculum Surveyor Administrator","2.65.3","STF134130"
"ProSolutionTraining","13.0.0","STF134130"
"Microsoft Policy Platform","68.1.1010.0","STF134130"
"DameWare Mini Remote Control Service","12.2.2.12","STF134130"
"SMART Common Files","11.5.159.0","STF134130"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF134132"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF134132"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134132"
"Google Chrome","107.0.5304.89","STF134132"
"ProMonitor Administration Utility","7.0.0","STF134132"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STF134132"
"ProMetrix","18.2.1","STF134132"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STF134132"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF134132"
"ProGeneral","19.4.0","STF134132"
"ProMonitor Training Administration Utility","7.0.0","STF134132"
"PSI In-application Plugin","1.0.267","STF134132"
"ProSolution","13.0.0","STF134132"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF134132"
"ProVerify","18.1.0","STF134132"
"Microsoft Edge","107.0.1418.35","STF134132"
"ProResource","1.0.0","STF134132"
"Windows Firewall Configuration Provider","1.2.3412.0","STF134132"
"WithSecure? Elements Agent","4.38.440.0","STF134132"
"Rainbow (msi package installation)","1.73.1.0","STF134132"
"ProAchieve","19.4.0","STF134132"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF134132"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF134132"
"ProPortal Administration Utility","1.1.0","STF134132"
"SMART Notebook","11.4.564.0","STF134132"
"ProPortal Training Administration Utility","1.1.0","STF134132"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STF134132"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STF134132"
"ProObserve","18.1.1","STF134132"
"ProSAR","19.1.1","STF134132"
"Teams Machine-Wide Installer","1.4.0.26376","STF134132"
"ProEngage","19.1.3","STF134132"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF134132"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STF134132"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF134132"
"Education Software 2013 December Update","11.4.120.0","STF134132"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF134132"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134132"
"Microsoft Silverlight","5.1.50428.0","STF134132"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF134132"
"Configuration Manager Client","5.00.9058.1000","STF134132"
"Curriculum Surveyor Administrator","2.65.3","STF134132"
"ProSolutionTraining","13.0.0","STF134132"
"Microsoft Policy Platform","68.1.1010.0","STF134132"
"DameWare Mini Remote Control Service","12.2.2.12","STF134132"
"SMART Common Files","11.5.159.0","STF134132"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF134149"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF134149"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134149"
"ProMonitor Administration Utility","7.0.0","STF134149"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STF134149"
"ProMetrix","18.2.1","STF134149"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STF134149"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF134149"
"ProGeneral","19.4.0","STF134149"
"ProMonitor Training Administration Utility","7.0.0","STF134149"
"PSI In-application Plugin","1.0.267","STF134149"
"ProSolution","13.0.0","STF134149"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF134149"
"ProVerify","18.1.0","STF134149"
"Microsoft Edge","107.0.1418.35","STF134149"
"ProResource","1.0.0","STF134149"
"Windows Firewall Configuration Provider","1.2.3412.0","STF134149"
"F-Secure Elements Agent","4.38.440.0","STF134149"
"Rainbow (msi package installation)","1.73.1.0","STF134149"
"ProAchieve","19.4.0","STF134149"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF134149"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF134149"
"ProPortal Administration Utility","1.1.0","STF134149"
"SMART Notebook","11.4.564.0","STF134149"
"ProPortal Training Administration Utility","1.1.0","STF134149"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STF134149"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STF134149"
"ProObserve","18.1.1","STF134149"
"ProSAR","19.1.1","STF134149"
"Teams Machine-Wide Installer","1.4.0.26376","STF134149"
"ProEngage","19.1.3","STF134149"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF134149"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STF134149"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF134149"
"Education Software 2013 December Update","11.4.120.0","STF134149"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF134149"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134149"
"Google Chrome","107.0.5304.88","STF134149"
"Microsoft Silverlight","5.1.50428.0","STF134149"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF134149"
"Configuration Manager Client","5.00.9058.1000","STF134149"
"Curriculum Surveyor Administrator","2.65.3","STF134149"
"ProSolutionTraining","13.0.0","STF134149"
"Microsoft Policy Platform","68.1.1010.0","STF134149"
"DameWare Mini Remote Control Service","12.2.2.12","STF134149"
"SMART Common Files","11.5.159.0","STF134149"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF134157"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF134157"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134157"
"ProMonitor Administration Utility","7.0.0","STF134157"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STF134157"
"ProMetrix","18.2.1","STF134157"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STF134157"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF134157"
"ProGeneral","19.4.0","STF134157"
"ProMonitor Training Administration Utility","7.0.0","STF134157"
"PSI In-application Plugin","1.0.267","STF134157"
"ProSolution","13.0.0","STF134157"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF134157"
"ProVerify","18.1.0","STF134157"
"Microsoft Edge","107.0.1418.35","STF134157"
"ProResource","1.0.0","STF134157"
"Windows Firewall Configuration Provider","1.2.3412.0","STF134157"
"Rainbow (msi package installation)","1.73.1.0","STF134157"
"Autograph 3.3","3.30.11.0","STF134157"
"ProAchieve","19.4.0","STF134157"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF134157"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF134157"
"ProPortal Administration Utility","1.1.0","STF134157"
"SMART Notebook","11.4.564.0","STF134157"
"ProPortal Training Administration Utility","1.1.0","STF134157"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STF134157"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STF134157"
"ProObserve","18.1.1","STF134157"
"ProSAR","19.1.1","STF134157"
"Teams Machine-Wide Installer","1.4.0.26376","STF134157"
"ProEngage","19.1.3","STF134157"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF134157"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STF134157"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF134157"
"Education Software 2013 December Update","11.4.120.0","STF134157"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF134157"
"Microsoft FSLogix Apps","2.9.8111.53415","STF134157"
"Google Chrome","107.0.5304.88","STF134157"
"Microsoft Silverlight","5.1.50428.0","STF134157"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF134157"
"Configuration Manager Client","5.00.9058.1000","STF134157"
"Curriculum Surveyor Administrator","2.65.3","STF134157"
"ProSolutionTraining","13.0.0","STF134157"
"Microsoft Policy Platform","68.1.1010.0","STF134157"
"DameWare Mini Remote Control Service","12.2.2.12","STF134157"
"SMART Common Files","11.5.159.0","STF134157"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STFADAMWIN10"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STFADAMWIN10"
"ProMonitor Administration Utility","7.0.0","STFADAMWIN10"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STFADAMWIN10"
"ProMetrix","18.2.1","STFADAMWIN10"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STFADAMWIN10"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STFADAMWIN10"
"Microsoft FSLogix Apps","2.9.7205.27375","STFADAMWIN10"
"Microsoft FSLogix Apps","2.9.7205.27375","STFADAMWIN10"
"ProGeneral","19.4.0","STFADAMWIN10"
"ProMonitor Training Administration Utility","7.0.0","STFADAMWIN10"
"PSI In-application Plugin","1.0.267","STFADAMWIN10"
"ProSolution","13.0.0","STFADAMWIN10"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STFADAMWIN10"
"ProVerify","18.1.0","STFADAMWIN10"
"Microsoft Edge","107.0.1418.35","STFADAMWIN10"
"ProResource","1.0.0","STFADAMWIN10"
"Windows Firewall Configuration Provider","1.2.3412.0","STFADAMWIN10"
"WithSecure? Elements Agent","4.38.440.0","STFADAMWIN10"
"Rainbow (msi package installation)","1.73.1.0","STFADAMWIN10"
"ProAchieve","19.4.0","STFADAMWIN10"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STFADAMWIN10"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STFADAMWIN10"
"ProPortal Administration Utility","1.1.0","STFADAMWIN10"
"SMART Notebook","11.4.564.0","STFADAMWIN10"
"DameWare Mini Remote Control Service","12.2.1.27","STFADAMWIN10"
"ProPortal Training Administration Utility","1.1.0","STFADAMWIN10"
"TNCremo","2.8.0340","STFADAMWIN10"
"7-Zip 22.00 (x64 edition)","22.00.00.0","STFADAMWIN10"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STFADAMWIN10"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STFADAMWIN10"
"ProObserve","18.1.1","STFADAMWIN10"
"ProSAR","19.1.1","STFADAMWIN10"
"Teams Machine-Wide Installer","1.4.0.26376","STFADAMWIN10"
"ProEngage","19.1.3","STFADAMWIN10"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STFADAMWIN10"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STFADAMWIN10"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STFADAMWIN10"
"Education Software 2013 December Update","11.4.120.0","STFADAMWIN10"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STFADAMWIN10"
"Google Chrome","107.0.5304.88","STFADAMWIN10"
"Microsoft Silverlight","5.1.50428.0","STFADAMWIN10"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STFADAMWIN10"
"Configuration Manager Client","5.00.9058.1000","STFADAMWIN10"
"Curriculum Surveyor Administrator","2.65.3","STFADAMWIN10"
"ProSolutionTraining","13.0.0","STFADAMWIN10"
"Microsoft Policy Platform","68.1.1010.0","STFADAMWIN10"
"TNC620 (340564)","3.1.0","STFADAMWIN10"
"SMART Common Files","11.5.159.0","STFADAMWIN10"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STU130559"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STU130559"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STU130559"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STU130559"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STU130559"
"Microsoft FSLogix Apps","2.9.7205.27375","STU130559"
"Microsoft FSLogix Apps","2.9.7205.27375","STU130559"
"PSI In-application Plugin","1.0.267","STU130559"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STU130559"
"Microsoft Edge","107.0.1418.35","STU130559"
"Windows Firewall Configuration Provider","1.2.3412.0","STU130559"
"WithSecure? Elements Agent","4.38.440.0","STU130559"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STU130559"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STU130559"
"DameWare Mini Remote Control Service","12.2.1.27","STU130559"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STU130559"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STU130559"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STU130559"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STU130559"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STU130559"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STU130559"
"Google Chrome","107.0.5304.89","STU130559"
"Microsoft Silverlight","5.1.50428.0","STU130559"
"Configuration Manager Client","5.00.9058.1000","STU130559"
"Curriculum Surveyor Administrator","2.65.3","STU130559"
"Microsoft Policy Platform","68.1.1010.0","STU130559"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STU130742"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STU130742"
"Microsoft FSLogix Apps","2.9.8111.53415","STU130742"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STU130742"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STU130742"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STU130742"
"PSI In-application Plugin","1.0.267","STU130742"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STU130742"
"Microsoft Edge","107.0.1418.35","STU130742"
"Windows Firewall Configuration Provider","1.2.3412.0","STU130742"
"F-Secure Elements Agent","4.38.440.0","STU130742"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STU130742"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STU130742"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STU130742"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STU130742"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STU130742"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STU130742"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STU130742"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STU130742"
"Microsoft FSLogix Apps","2.9.8111.53415","STU130742"
"Google Chrome","107.0.5304.88","STU130742"
"Microsoft Silverlight","5.1.50428.0","STU130742"
"Configuration Manager Client","5.00.9058.1000","STU130742"
"Curriculum Surveyor Administrator","2.65.3","STU130742"
"Microsoft Policy Platform","68.1.1010.0","STU130742"
"DameWare Mini Remote Control Service","12.2.2.12","STU130742"
"Autodesk Save to Web and Mobile","3.0.21","STU130959"
"Microsoft Access database engine 2010 (English)","14.0.7015.1000","STU130959"
"Office 16 Click-to-Run Extensibility Component","16.0.10391.20029","STU130959"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STU130959"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STU130959"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STU130959"
"Autodesk Revit Interoperability for Inventor 2020","20.0.0.364","STU130959"
"Autodesk Material Library 2020","18.11.1.0","STU130959"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STU130959"
"Autodesk Inventor Professional 2020","24.0.16800.0000","STU130959"
"Autodesk Inventor Professional 2020 English Language Pack","24.0.16800.0000","STU130959"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STU130959"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STU130959"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STU130959"
"Autodesk Inventor Content Center Libraries 2020 (Desktop Content)","24.0.16800.0000","STU130959"
"Microsoft FSLogix Apps","2.9.7205.27375","STU130959"
"Microsoft FSLogix Apps","2.9.7205.27375","STU130959"
"Maxx Audio Installer (x64)","2.6.9060.3","STU130959"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STU130959"
"Autodesk Material Library Low Resolution Image Library 2020","18.11.1.0","STU130959"
"Realtek Audio COM Components","1.0.2","STU130959"
"PSI In-application Plugin","1.0.267","STU130959"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STU130959"
"Autodesk Desktop Connect Service","5.02.0","STU130959"
"Microsoft Visual Basic for Applications 7.1 (x64)","7.1.00.00","STU130959"
"Microsoft SQL Server 2014 Express LocalDB ","12.1.4100.1","STU130959"
"Windows Firewall Configuration Provider","1.2.3412.0","STU130959"
"WithSecure? Elements Agent","4.38.440.0","STU130959"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STU130959"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STU130959"
"Test Player","7.0.5714.5","STU130959"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STU130959"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STU130959"
"PreForm","3.22.1","STU130959"
"Autodesk Guided Tutorial Plugin","7.02.0","STU130959"
"Autodesk Material Library Base Resolution Image Library 2020","18.11.1.0","STU130959"
"Bonjour","3.1.0.1","STU130959"
"Autodesk Single Sign On Component","10.22.00.1800","STU130959"
"Microsoft Visual Basic for Applications 7.1 (x64) English","7.1.0.0","STU130959"
"Autodesk Configurator 360 addin","24.0.10100","STU130959"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STU130959"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STU130959"
"Microsoft Edge","107.0.1418.35","STU130959"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STU130959"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STU130959"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STU130959"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STU130959"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STU130959"
"Microsoft SQL Server Compact 3.5 SP2 ENU","3.5.8080.0","STU130959"
"Google Chrome","107.0.5304.106","STU130959"
"Microsoft Silverlight","5.1.50918.0","STU130959"
"Microsoft SQL Server Compact 3.5 SP2 x64 ENU","3.5.8080.0","STU130959"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STU130959"
"Configuration Manager Client","5.00.9058.1000","STU130959"
"Curriculum Surveyor Administrator","2.65.3","STU130959"
"Microsoft Policy Platform","68.1.1010.0","STU130959"
"AutoCAD 2020","23.1.47.0","STU130959"
"ACAD Private","23.1.47.0","STU130959"
"AutoCAD 2020 Language Pack - English","23.1.47.0","STU130959"
"AutoCAD 2020 - English","23.1.47.0","STU130959"
"ACA & MEP 2020 Object Enabler","8.2.45.0","STU130959"
"Autodesk Inventor Electrical Catalog Browser 2020 - English","17.0.51.0","STU130959"
"Autodesk Inventor Electrical Catalog Browser 2020 Language Pack - English","17.0.51.0","STU130959"
"DWG TrueView 2020 - English","23.1.48.0","STU130959"
"Autodesk Featured Apps","3.2.1","STU131586"
"Autodesk App Manager","3.2.1","STU131586"
"Autodesk Save to Web and Mobile","3.0.29","STU131586"
"Microsoft Access database engine 2016 (English)","16.0.5044.1000","STU131586"
"Office 16 Click-to-Run Extensibility Component","16.0.10391.20029","STU131586"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STU131586"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STU131586"
"REX Inventor","22.0.0.4732","STU131586"
"Microsoft FSLogix Apps","2.9.8111.53415","STU131586"
"SOLIDWORKS Flow Simulation 2021 SP05.1 ","29.51.0002","STU131586"
"Autodesk Revit Unit Schemas 2022","22.0.1.367","STU131586"
"SOLIDWORKS 2021 SP05.1","29.151.0001","STU131586"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STU131586"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STU131586"
"Autodesk Inventor Professional 2022","26.20.28700.0000","STU131586"
"Autodesk Inventor Professional 2022 English Language Pack","26.20.28700.0000","STU131586"
"Microsoft Visual Basic for Applications 7.1 (x64) English","7.1.10.96","STU131586"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STU131586"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STU131586"
"Autodesk Inventor Content Center Libraries 2022 (Desktop Content)","26.0.15300.0000","STU131586"
"Microsoft Visual Basic for Applications 7.1 (x64)","7.1.10.96","STU131586"
"Autodesk Revit Engine 2022","22.0.1.367","STU131586"
"SOLIDWORKS PDM Client 2021 SP05.1","29.51.0003","STU131586"
"Maxx Audio Installer (x64)","2.6.9060.3","STU131586"
"Realtek Audio COM Components","1.0.2","STU131586"
"Microsoft .NET Core Runtime - 3.1.27 (x64)","24.108.31415","STU131586"
"PSI In-application Plugin","1.0.267","STU131586"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STU131586"
"Autodesk Desktop Connect Service","8.1.0","STU131586"
"Microsoft Edge","107.0.1418.35","STU131586"
"Autodesk Genuine Service","4.6.0.124","STU131586"
"Windows Firewall Configuration Provider","1.2.3412.0","STU131586"
"WithSecure? Elements Agent","4.38.440.0","STU131586"
"SOLIDWORKS eDrawings 2021 SP05.1","29.50.0018","STU131586"
"Microsoft ASP.NET Core 3.1.10 Shared Framework (x64)","3.1.10.20520","STU131586"
"Microsoft Visual Studio Tools for Applications 2015 x64 Hosting Support","14.0.23829","STU131586"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STU131586"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STU131586"
"PreForm","3.22.1","STU131586"
"Autodesk Guided Tutorial Plugin","8.4.0","STU131586"
"Autodesk Material Library 2022","20.3.7.0","STU131586"
"Bonjour","3.1.0.1","STU131586"
"SOLIDWORKS File Utilities 2021 SP05.1","29.51.0001","STU131586"
"TNCremo","2.8.0340","STU131586"
"ACA & MEP 2022 Object Enabler","8.4.45.0","STU131586"
"Microsoft SQL Server 2014 Express LocalDB ","12.3.6024.0","STU131586"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STU131586"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STU131586"
"Microsoft .NET Core Host - 3.1.27 (x64)","24.108.31415","STU131586"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STU131586"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STU131586"
"WPTx64","8.100.26866","STU131586"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STU131586"
